,county code,county,msa code,msa title,csa code,csa title,msa_name,msa_first,state,msa_short
679,22083,"richland parish, louisiana",c3374,"monroe, la msa",cs384,"monroe-ruston, la csa",monroe,monroe,la,"monroe, la"
680,22087,"st. bernard parish, louisiana",c3538,"new orleans-metairie, la msa",cs406,"new orleans-metairie-slidell, la-ms csa",new orleans-metairie,new orleans,la,"new orleans, la"
681,22089,"st. charles parish, louisiana",c3538,"new orleans-metairie, la msa",cs406,"new orleans-metairie-slidell, la-ms csa",new orleans-metairie,new orleans,la,"new orleans, la"
682,22091,"st. helena parish, louisiana",c1294,"baton rouge, la msa",cs132,"baton rouge-hammond, la csa",baton rouge,baton rouge,la,"baton rouge, la"
683,22093,"st. james parish, louisiana",c3538,"new orleans-metairie, la msa",cs406,"new orleans-metairie-slidell, la-ms csa",new orleans-metairie,new orleans,la,"new orleans, la"
684,22095,"st. john the baptist parish, louisiana",c3538,"new orleans-metairie, la msa",cs406,"new orleans-metairie-slidell, la-ms csa",new orleans-metairie,new orleans,la,"new orleans, la"
685,22097,"st. landry parish, louisiana",c3666,"opelousas, la microsa",cs318,"lafayette-new iberia-opelousas, la csa",opelousas,opelousas,,
686,22099,"st. martin parish, louisiana",c2918,"lafayette, la msa",cs318,"lafayette-new iberia-opelousas, la csa",lafayette,lafayette,la,"lafayette, la"
687,22101,"st. mary parish, louisiana",c3402,"morgan city, la microsa",,,morgan city,morgan city,,
688,22103,"st. tammany parish, louisiana",c4364,"slidell-mandeville-covington, la msa",cs406,"new orleans-metairie-slidell, la-ms csa",slidell-mandeville-covington,slidell,la,"slidell, la"
689,22105,"tangipahoa parish, louisiana",c2522,"hammond, la msa",cs132,"baton rouge-hammond, la csa",hammond,hammond,la,"hammond, la"
690,22109,"terrebonne parish, louisiana",c2638,"houma-bayou cane-thibodaux, la msa",,,houma-bayou cane-thibodaux,houma,la,"houma, la"
691,22111,"union parish, louisiana",c3374,"monroe, la msa",cs384,"monroe-ruston, la csa",monroe,monroe,la,"monroe, la"
692,22113,"vermilion parish, louisiana",c2918,"lafayette, la msa",cs318,"lafayette-new iberia-opelousas, la csa",lafayette,lafayette,la,"lafayette, la"
693,22117,"washington parish, louisiana",c1422,"bogalusa, la microsa",cs406,"new orleans-metairie-slidell, la-ms csa",bogalusa,bogalusa,,
694,22119,"webster parish, louisiana",c3338,"minden, la microsa",cs508,"shreveport-bossier city-minden, la csa",minden,minden,,
695,22121,"west baton rouge parish, louisiana",c1294,"baton rouge, la msa",cs132,"baton rouge-hammond, la csa",baton rouge,baton rouge,la,"baton rouge, la"
696,22125,"west feliciana parish, louisiana",c1294,"baton rouge, la msa",cs132,"baton rouge-hammond, la csa",baton rouge,baton rouge,la,"baton rouge, la"
697,23001,"androscoggin, maine",c3034,"lewiston-auburn, me msa",cs438,"portland-lewiston-south portland, me csa",lewiston-auburn,lewiston,me,"lewiston, me"
698,23005,"cumberland, maine",c3886,"portland-south portland, me msa",cs438,"portland-lewiston-south portland, me csa",portland-south portland,portland,me,"portland, me"
699,23011,"kennebec, maine",c1230,"augusta-waterville, me microsa",,,augusta-waterville,augusta,,
700,23019,"penobscot, maine",c1262,"bangor, me msa",,,bangor,bangor,me,"bangor, me"
701,23023,"sagadahoc, maine",c3886,"portland-south portland, me msa",cs438,"portland-lewiston-south portland, me csa",portland-south portland,portland,me,"portland, me"
702,23031,"york, maine",c3886,"portland-south portland, me msa",cs438,"portland-lewiston-south portland, me csa",portland-south portland,portland,me,"portland, me"
703,24001,"allegany, maryland",c1906,"cumberland, md-wv microsa",,,cumberland,cumberland,,
704,24003,"anne arundel, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
705,24005,"baltimore, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
706,24009,"calvert, maryland",c3050,"lexington park, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",lexington park,lexington park,md,"lexington park, md"
707,24013,"carroll, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
708,24015,"cecil, maryland",c3798,"philadelphia-camden-wilmington, pa-nj-de-md msa",cs428,"philadelphia-reading-camden, pa-nj-de-md csa",philadelphia-camden-wilmington,philadelphia,,
709,24017,"charles, maryland",c4790,"washington-arlington-alexandria, dc-va-md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",washington-arlington-alexandria,washington,,
710,24019,"dorchester, maryland",c1570,"cambridge, md microsa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",cambridge,cambridge,,
711,24021,"frederick, maryland",c4790,"washington-arlington-alexandria, dc-va-md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",washington-arlington-alexandria,washington,,
712,24025,"harford, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
713,24027,"howard, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
714,24031,"montgomery, maryland",c4790,"washington-arlington-alexandria, dc-va-md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",washington-arlington-alexandria,washington,,
715,24033,"prince george's, maryland",c4790,"washington-arlington-alexandria, dc-va-md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",washington-arlington-alexandria,washington,,
716,24035,"queen anne's, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
717,24037,"st. mary's, maryland",c3050,"lexington park, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",lexington park,lexington park,md,"lexington park, md"
718,24039,"somerset, maryland",c4154,"salisbury, md msa",cs480,"salisbury-ocean pines, md csa",salisbury,salisbury,md,"salisbury, md"
719,24041,"talbot, maryland",c2066,"easton, md microsa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",easton,easton,,
720,24043,"washington, maryland",c2518,"hagerstown-martinsburg, md-wv msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",hagerstown-martinsburg,hagerstown,,
721,24045,"wicomico, maryland",c4154,"salisbury, md msa",cs480,"salisbury-ocean pines, md csa",salisbury,salisbury,md,"salisbury, md"
722,24047,"worcester, maryland",c3618,"ocean pines, md microsa",cs480,"salisbury-ocean pines, md csa",ocean pines,ocean pines,,
723,24510,"baltimore city, maryland",c1258,"baltimore-columbia-towson, md msa",cs548,"washington-baltimore-arlington, dc-md-va-wv-pa csa",baltimore-columbia-towson,baltimore,md,"baltimore, md"
724,25001,"barnstable, massachusetts",c1270,"barnstable town, ma msa",cs148,"boston-worcester-providence, ma-ri-nh csa",barnstable town,barnstable town,ma,"barnstable town, ma"
725,25003,"berkshire, massachusetts",c3834,"pittsfield, ma msa",,,pittsfield,pittsfield,ma,"pittsfield, ma"
726,25005,"bristol, massachusetts",c3930,"providence-warwick, ri-ma msa",cs148,"boston-worcester-providence, ma-ri-nh csa",providence-warwick,providence,,
727,25007,"dukes, massachusetts",c4724,"vineyard haven, ma microsa",,,vineyard haven,vineyard haven,,
728,25009,"essex, massachusetts",c1446,"boston-cambridge-newton, ma-nh msa",cs148,"boston-worcester-providence, ma-ri-nh csa",boston-cambridge-newton,boston,,
729,25011,"franklin, massachusetts",c2464,"greenfield, ma microsa",cs521,"springfield-amherst town-northampton, ma csa",greenfield,greenfield,,
730,25013,"hampden, massachusetts",c4414,"springfield, ma msa",cs521,"springfield-amherst town-northampton, ma csa",springfield,springfield,ma,"springfield, ma"
731,25015,"hampshire, massachusetts",c1120,"amherst town-northampton, ma msa",cs521,"springfield-amherst town-northampton, ma csa",amherst town-northampton,amherst town,ma,"amherst town, ma"
732,25017,"middlesex, massachusetts",c1446,"boston-cambridge-newton, ma-nh msa",cs148,"boston-worcester-providence, ma-ri-nh csa",boston-cambridge-newton,boston,,
733,25019,"nantucket, massachusetts",c3488,"nantucket, ma microsa",,,nantucket,nantucket,,
734,25021,"norfolk, massachusetts",c1446,"boston-cambridge-newton, ma-nh msa",cs148,"boston-worcester-providence, ma-ri-nh csa",boston-cambridge-newton,boston,,
735,25023,"plymouth, massachusetts",c1446,"boston-cambridge-newton, ma-nh msa",cs148,"boston-worcester-providence, ma-ri-nh csa",boston-cambridge-newton,boston,,
736,25025,"suffolk, massachusetts",c1446,"boston-cambridge-newton, ma-nh msa",cs148,"boston-worcester-providence, ma-ri-nh csa",boston-cambridge-newton,boston,,
737,25027,"worcester, massachusetts",c4934,"worcester, ma msa",cs148,"boston-worcester-providence, ma-ri-nh csa",worcester,worcester,ma,"worcester, ma"
738,26005,"allegan, michigan",c2609,"holland, mi microsa",cs266,"grand rapids-wyoming, mi csa",holland,holland,,
739,26007,"alpena, michigan",c1098,"alpena, mi microsa",,,alpena,alpena,,
740,26015,"barry, michigan",c2434,"grand rapids-wyoming-kentwood, mi msa",cs266,"grand rapids-wyoming, mi csa",grand rapids-wyoming-kentwood,grand rapids,mi,"grand rapids, mi"
741,26017,"bay, michigan",c1302,"bay city, mi msa",cs474,"saginaw-midland-bay city, mi csa",bay city,bay city,mi,"bay city, mi"
742,26019,"benzie, michigan",c4590,"traverse city, mi msa",,,traverse city,traverse city,mi,"traverse city, mi"
743,26021,"berrien, michigan",c3566,"niles, mi msa",cs515,"south bend-elkhart-mishawaka, in-mi csa",niles,niles,mi,"niles, mi"
744,26023,"branch, michigan",c1774,"coldwater, mi microsa",,,coldwater,coldwater,,
745,26025,"calhoun, michigan",c1298,"battle creek, mi msa",cs310,"kalamazoo-battle creek-portage, mi csa",battle creek,battle creek,mi,"battle creek, mi"
746,26027,"cass, michigan",c4378,"south bend-mishawaka, in-mi msa",cs515,"south bend-elkhart-mishawaka, in-mi csa",south bend-mishawaka,south bend,,
747,26033,"chippewa, michigan",c4230,"sault ste. marie, mi microsa",,,sault ste. marie,sault ste. marie,,
748,26037,"clinton, michigan",c2962,"lansing-east lansing, mi msa",cs330,"lansing-east lansing-owosso, mi csa",lansing-east lansing,lansing,mi,"lansing, mi"
749,26041,"delta, michigan",c2154,"escanaba, mi microsa",,,escanaba,escanaba,,
750,26043,"dickinson, michigan",c2702,"iron mountain, mi-wi microsa",cs361,"marinette-iron mountain, wi-mi csa",iron mountain,iron mountain,,
751,26045,"eaton, michigan",c2962,"lansing-east lansing, mi msa",cs330,"lansing-east lansing-owosso, mi csa",lansing-east lansing,lansing,mi,"lansing, mi"
752,26047,"emmet, michigan",c3795,"petoskey, mi microsa",,,petoskey,petoskey,,
753,26049,"genesee, michigan",c2242,"flint, mi msa",cs220,"detroit-warren-ann arbor, mi csa",flint,flint,mi,"flint, mi"
754,26055,"grand traverse, michigan",c4590,"traverse city, mi msa",,,traverse city,traverse city,mi,"traverse city, mi"
755,26057,"gratiot, michigan",c1094,"alma, mi microsa",cs394,"mount pleasant-alma, mi csa",alma,alma,,
756,26059,"hillsdale, michigan",c2588,"hillsdale, mi microsa",,,hillsdale,hillsdale,,
757,26061,"houghton, michigan",c2634,"houghton, mi microsa",,,houghton,houghton,,
758,26065,"ingham, michigan",c2962,"lansing-east lansing, mi msa",cs330,"lansing-east lansing-owosso, mi csa",lansing-east lansing,lansing,mi,"lansing, mi"
759,26067,"ionia, michigan",c2434,"grand rapids-wyoming-kentwood, mi msa",cs266,"grand rapids-wyoming, mi csa",grand rapids-wyoming-kentwood,grand rapids,mi,"grand rapids, mi"
760,26073,"isabella, michigan",c3438,"mount pleasant, mi microsa",cs394,"mount pleasant-alma, mi csa",mount pleasant,mount pleasant,,
761,26075,"jackson, michigan",c2710,"jackson, mi msa",,,jackson,jackson,mi,"jackson, mi"
762,26077,"kalamazoo, michigan",c2802,"kalamazoo-portage, mi msa",cs310,"kalamazoo-battle creek-portage, mi csa",kalamazoo-portage,kalamazoo,mi,"kalamazoo, mi"
763,26079,"kalkaska, michigan",c4590,"traverse city, mi msa",,,traverse city,traverse city,mi,"traverse city, mi"
764,26081,"kent, michigan",c2434,"grand rapids-wyoming-kentwood, mi msa",cs266,"grand rapids-wyoming, mi csa",grand rapids-wyoming-kentwood,grand rapids,mi,"grand rapids, mi"
765,26083,"keweenaw, michigan",c2634,"houghton, mi microsa",,,houghton,houghton,,
766,26087,"lapeer, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
767,26089,"leelanau, michigan",c4590,"traverse city, mi msa",,,traverse city,traverse city,mi,"traverse city, mi"
768,26091,"lenawee, michigan",c1030,"adrian, mi microsa",cs220,"detroit-warren-ann arbor, mi csa",adrian,adrian,,
769,26093,"livingston, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
770,26099,"macomb, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
771,26103,"marquette, michigan",c3210,"marquette, mi microsa",,,marquette,marquette,,
772,26105,"mason, michigan",c3122,"ludington, mi microsa",,,ludington,ludington,,
773,26107,"mecosta, michigan",c1366,"big rapids, mi microsa",cs266,"grand rapids-wyoming, mi csa",big rapids,big rapids,,
774,26109,"menominee, michigan",c3194,"marinette, wi-mi microsa",cs361,"marinette-iron mountain, wi-mi csa",marinette,marinette,,
775,26111,"midland, michigan",c3322,"midland, mi msa",cs474,"saginaw-midland-bay city, mi csa",midland,midland,mi,"midland, mi"
776,26113,"missaukee, michigan",c1562,"cadillac, mi microsa",,,cadillac,cadillac,,
777,26115,"monroe, michigan",c3378,"monroe, mi msa",cs220,"detroit-warren-ann arbor, mi csa",monroe,monroe,mi,"monroe, mi"
778,26117,"montcalm, michigan",c2434,"grand rapids-wyoming-kentwood, mi msa",cs266,"grand rapids-wyoming, mi csa",grand rapids-wyoming-kentwood,grand rapids,mi,"grand rapids, mi"
779,26121,"muskegon, michigan",c3474,"muskegon-norton shores, mi msa",cs266,"grand rapids-wyoming, mi csa",muskegon-norton shores,muskegon,mi,"muskegon, mi"
780,26125,"oakland, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
781,26139,"ottawa, michigan",c2434,"grand rapids-wyoming-kentwood, mi msa",cs266,"grand rapids-wyoming, mi csa",grand rapids-wyoming-kentwood,grand rapids,mi,"grand rapids, mi"
782,26145,"saginaw, michigan",c4098,"saginaw, mi msa",cs474,"saginaw-midland-bay city, mi csa",saginaw,saginaw,mi,"saginaw, mi"
783,26147,"st. clair, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
784,26149,"st. joseph, michigan",c4478,"sturgis, mi microsa",cs310,"kalamazoo-battle creek-portage, mi csa",sturgis,sturgis,,
785,26155,"shiawassee, michigan",c3702,"owosso, mi microsa",cs330,"lansing-east lansing-owosso, mi csa",owosso,owosso,,
786,26161,"washtenaw, michigan",c1146,"ann arbor, mi msa",cs220,"detroit-warren-ann arbor, mi csa",ann arbor,ann arbor,mi,"ann arbor, mi"
787,26163,"wayne, michigan",c1982,"detroit-warren-dearborn, mi msa",cs220,"detroit-warren-ann arbor, mi csa",detroit-warren-dearborn,detroit,mi,"detroit, mi"
788,26165,"wexford, michigan",c1562,"cadillac, mi microsa",,,cadillac,cadillac,,
789,27003,"anoka, minnesota",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
790,27005,"becker, minnesota",c1981,"detroit lakes, mn microsa",,,detroit lakes,detroit lakes,,
791,27007,"beltrami, minnesota",c1342,"bemidji, mn microsa",,,bemidji,bemidji,,
792,27009,"benton, minnesota",c4106,"st. cloud, mn msa",cs378,"minneapolis-st. paul, mn-wi csa",st. cloud,st. cloud,mn,"st. cloud, mn"
793,27013,"blue earth, minnesota",c3186,"mankato, mn msa",cs359,"mankato-new ulm, mn csa",mankato,mankato,mn,"mankato, mn"
794,27015,"brown, minnesota",c3558,"new ulm, mn microsa",cs359,"mankato-new ulm, mn csa",new ulm,new ulm,,
795,27017,"carlton, minnesota",c2026,"duluth, mn-wi msa",cs228,"duluth-grand rapids, mn-wi csa",duluth,duluth,,
796,27019,"carver, minnesota",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
797,27021,"cass, minnesota",c1466,"brainerd, mn microsa",,,brainerd,brainerd,,
798,27025,"chisago, minnesota",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
799,27027,"clay, minnesota",c2202,"fargo, nd-mn msa",cs244,"fargo-wahpeton, nd-mn csa",fargo,fargo,,
800,27035,"crow wing, minnesota",c1466,"brainerd, mn microsa",,,brainerd,brainerd,,
801,27037,"dakota, minnesota",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
802,27039,"dodge, minnesota",c4034,"rochester, mn msa",cs462,"rochester-austin-winona, mn csa",rochester,rochester,mn,"rochester, mn"
803,27041,"douglas, minnesota",c1082,"alexandria, mn microsa",,,alexandria,alexandria,,
804,27045,"fillmore, minnesota",c4034,"rochester, mn msa",cs462,"rochester-austin-winona, mn csa",rochester,rochester,mn,"rochester, mn"
805,27047,"freeborn, minnesota",c1066,"albert lea, mn microsa",,,albert lea,albert lea,,
806,27049,"goodhue, minnesota",c3986,"red wing, mn microsa",cs378,"minneapolis-st. paul, mn-wi csa",red wing,red wing,,
807,27053,"hennepin, minnesota",c3346,"minneapolis-st. paul-bloomington, mn-wi msa",cs378,"minneapolis-st. paul, mn-wi csa",minneapolis-st. paul-bloomington,minneapolis,,
